x	year	congress	chalspend	incspend	difflog	presvote	voteshare	inparty	incparty	seniority	midterm	chalquality	south	population	urban	age65	milpop	unemployed
3724	1970	91	NA	NA	NA	0.559529364	0.637473285	1	0	2	1	0	1	12.90124777	11.70563455	10.19608254	9.896865676	8.382060517
3725	1970	91	NA	NA	NA	0.41762498	0.617110848	1	0	1	1	0	1	12.94715725	12.94715725	10.08255382	10.89488576	8.803273983
3726	1970	91	NA	NA	NA	0.557606995	0.609242499	1	0	3	1	0	1	12.8660456	11.24162842	10.30118927	4.795790546	9.073030421
3727	1970	91	NA	NA	NA	0.514254689	0.685017765	0	1	12	0	0	1	12.86406922	11.92104039	10.28691153	8.988945291	8.689127655
3728	1972	92	NA	NA	NA	0.67742914	0.734473407	1	0	2	0	0	1	12.94715725	12.94715725	10.08255382	10.89488576	8.803273983
3729	1972	92	NA	NA	NA	0.639692068	0.562577903	1	0	10	0	1	1	12.9444704	12.88020774	9.851141072	9.956459437	7.981391582
3730	1972	92	NA	NA	NA	0.68095696	0.731699705	1	0	4	0	0	1	12.8660456	11.24162842	10.30118927	4.795790546	9.073030421
3731	1972	92	NA	NA	NA	0.725152493	0.661947668	1	0	1	0	0	1	12.84135499	11.71287408	10.49907703	5.846438775	8.703174709
3732	1972	92	NA	NA	NA	0.311037123	0.780901015	0	1	7	0	0	1	12.90184637	12.49693839	10.12902823	10.2648266	8.652947112
3733	1974	93	NA	NA	NA	0.725152493	0.527488887	1	0	2	1	1	1	13.0505279	11.68730725	10.73904534	7.147559271	8.399760095
3734	1974	93	NA	NA	NA	0.639692068	0.457462877	1	0	11	1	1	1	13.05003997	12.95755949	10.1951492	9.790206866	8.367996885
3735	1974	93	NA	NA	NA	0.68095696	0.508957505	1	0	5	1	0	1	13.05008511	11.57413345	10.72126097	5.375278408	8.837681216
3736	1974	93	NA	NA	NA	0.668962121	0.423553556	1	0	1	1	1	1	13.04772172	12.86004751	9.696647868	10.40777183	8.236685323
3737	1974	93	NA	NA	NA	0.654179931	0.56828481	1	0	1	1	1	1	13.05137852	12.69110035	10.46848881	9.845487608	8.711937268
3738	1974	93	NA	NA	NA	0.747094035	0.626136303	1	0	1	1	1	1	13.04840678	12.59775656	10.81017229	6.154858094	8.468633001
3739	1974	93	NA	NA	NA	0.67742914	0.599924684	1	0	3	1	0	1	13.0491301	13.0491301	10.18180087	11.23660527	8.5461693
3740	1976	94	NA	NA	NA	0.484560072	0.547758162	0	1	1	0	1	1	13.04772172	12.86004751	9.696647868	10.40777183	8.236685323
3741	1976	94	NA	NA	NA	0.468458056	0.573475599	1	0	6	0	0	1	13.05008511	11.57413345	10.72126097	5.375278408	8.837681216
3742	1976	94	NA	NA	NA	0.478793114	0.584805846	0	1	1	0	1	1	13.05003997	12.95755949	10.1951492	9.790206866	8.367996885
3743	1976	94	NA	NA	NA	0.490904659	0.656882763	1	0	4	0	1	1	13.0491301	13.0491301	10.18180087	11.23660527	8.5461693
3744	1976	94	NA	NA	NA	0.414018273	0.530300319	1	0	2	0	1	1	13.05137852	12.69110035	10.46848881	9.845487608	8.711937268
3745	1978	95	13.12204814	12.66682167	-0.455226472	0.478793114	0.533532023	1	1	2	1	0	1	13.05003997	12.95755949	10.1951492	9.790206866	8.367996885
3746	1978	95	13.08560434	12.77608933	-0.309515007	0.484560072	0.517234385	1	1	2	1	1	1	13.04772172	12.86004751	9.696647868	10.40777183	8.236685323
3747	1978	95	12.57229925	13.22415433	0.651855081	0.471310288	0.720550179	0	0	1	0	0	1	13.05190014	12.54178388	10.50804939	10.19106962	8.827468113
3748	1978	95	11.74298585	12.14098622	0.398000372	0.549843073	0.642876148	0	0	4	0	1	1	13.0505279	11.68730725	10.73904534	7.147559271	8.399760095
3749	1978	95	11.70158853	12.39272064	0.691132112	0.468458056	0.618758261	0	0	7	0	0	1	13.05008511	11.57413345	10.72126097	5.375278408	8.837681216
3750	1980	96	8.517193191	10.83143647	2.314243278	0.531752169	0.904824138	0	0	2	0	0	1	13.05190014	12.54178388	10.50804939	10.19106962	8.827468113
3751	1980	96	13.45681948	12.91507672	-0.541742756	0.373444289	0.49712339	1	1	3	0	1	1	13.04772172	12.86004751	9.696647868	10.40777183	8.236685323
3752	1980	96	11.87099559	12.66749365	0.796498059	0.477368116	0.606982887	0	0	4	0	1	1	13.05137852	12.69110035	10.46848881	9.845487608	8.711937268
3753	1980	96	10.28474601	11.92251477	1.637768751	0.510516584	0.693677545	0	0	8	0	0	1	13.05008511	11.57413345	10.72126097	5.375278408	8.837681216
3754	1980	96	13.56907935	13.04177637	-0.527302983	0.389210373	0.488563746	1	1	3	0	0	1	13.05003997	12.95755949	10.1951492	9.790206866	8.367996885
3755	1982	97	13.31758193	13.59514463	0.2775627	0.610789657	0.534426391	1	0	1	1	1	1	13.05003997	12.95755949	10.1951492	9.790206866	8.367996885
3756	1982	97	13.31417941	13.85193506	0.537755651	0.62396121	0.50562489	1	0	2	1	1	1	13.04772172	12.86004751	9.696647868	10.40777183	8.236685323
3757	1982	97	12.75583198	13.04058158	0.284749593	0.505962968	0.496288508	1	0	9	1	1	1	13.05008511	11.57413345	10.72126097	5.375278408	8.837681216
3758	1982	97	11.46294553	12.95478912	1.491843583	0.600754678	0.59237349	1	0	1	1	1	1	13.050414	12.93151517	10.63217078	6.809039306	8.430981495
3759	1982	97	13.54597238	13.07617283	-0.469799554	0.477910399	0.456244141	1	0	5	1	1	1	13.05137852	12.69110035	10.46848881	9.845487608	8.711937268
3760	1982	97	11.40513779	12.04461372	0.639475936	0.654818296	0.622653425	1	0	6	1	1	1	13.0505279	11.68730725	10.73904534	7.147559271	8.399760095
3761	1984	98	13.26558866	13.64723132	0.381642656	0.591034293	0.6251055	1	0	2	0	0	1	13.19022948	13.1206439	11.08140381	9.209439967	8.982309899
3762	1984	98	12.78663099	13.33103197	0.544400978	0.336874187	0.535265684	0	1	1	0	1	1	13.19648706	12.72106757	11.60839927	5.645446898	9.403354558
3763	1984	98	12.88500022	13.9690905	1.084090283	0.612437725	0.56245923	1	0	3	0	1	1	13.18898785	13.09686709	10.53738885	10.13570977	9.102977854
3764	1984	98	13.1902581	13.31716363	0.126905529	0.413416147	0.520146608	0	1	1	0	1	1	13.19723149	11.97575971	11.44518181	4.859812404	9.634103708
3765	1984	98	12.73807789	13.4215848	0.683506913	0.626137435	0.597408712	1	0	1	0	0	1	13.19019397	12.71078563	11.34626857	9.98819628	9.636000187
3766	1986	99	13.77333035	14.18012034	0.406789988	0.591034293	0.60197717	1	0	3	1	1	1	13.19022948	13.1206439	11.08140381	9.209439967	8.982309899
3767	1986	99	11.45850921	13.21566358	1.757154377	0.612437725	0.617758334	1	0	4	1	0	1	13.18898785	13.09686709	10.53738885	10.13570977	9.102977854
3768	1986	99	12.57235125	13.85931019	1.286958947	0.651308775	0.693346083	1	0	3	1	0	1	13.18746174	13.10602462	11.40236255	6.593044534	9.366061247
3769	1986	99	13.00829618	13.55537515	0.547078972	0.626137435	0.560207367	1	0	2	1	1	1	13.19019397	12.71078563	11.34626857	9.98819628	9.636000187
3770	1986	99	12.45241813	13.03203596	0.579617837	0.336874187	0.698679924	0	1	2	0	0	1	13.19648706	12.72106757	11.60839927	5.645446898	9.403354558
3771	1988	100	12.11860551	13.48588729	1.367281777	0.456208438	0.634006441	0	1	3	0	0	1	13.19723149	11.97575971	11.44518181	4.859812404	9.634103708
3772	1988	100	12.68852966	13.61360656	0.925076902	0.605319083	0.623227119	1	0	5	0	1	1	13.18898785	13.09686709	10.53738885	10.13570977	9.102977854
3773	1988	100	11.78564435	12.8533628	1.067718449	0.381188393	0.63878274	0	1	3	0	0	1	13.19648706	12.72106757	11.60839927	5.645446898	9.403354558
3774	1988	100	10.77694613	12.72975745	1.95281132	0.611935794	0.73261261	1	0	3	0	0	1	13.19019397	12.71078563	11.34626857	9.98819628	9.636000187
3775	1988	100	12.32212794	13.10420692	0.782078977	0.400712311	0.630301952	0	1	1	0	0	1	13.17908014	13.17023884	10.98216921	11.13454523	9.480367509
